id,text,score
204,有一个看起来反常识的现象：那就是中国现在大量向农业国出口农林水产品。包括在中文互联网上天天取代中国制造的印度和越南。第一次看到类似的东西是2021年。春节期间云南向越南出口了大量鲜花，草莓，直接冲击了越南本土市场。而最近两年的经济信息是，越南在2024年左右，每年从中国进口的瓜果蔬菜达到了8亿还是10亿美元。2025年上半年越南统计的数据是，前六个月从中国进口了4亿美元的水果。听着4亿美元，对于2...的双边贸易额来说并不太多，但对于大量农业人口的越南来说绝对不是小数。图片中应该是已经被打成白菜价的阳光玫瑰葡萄。类似的是，美国现在各种谈判中最前列的并不是芯片，能源，而是大豆，猪肉牛肉。工业国能够提供完善的水利水电，农药化肥，育种育苗，大棚温室，铁路公路运输，农业国很多无能为力。尤其重要的是物流。越南网上的很多运输水果的冷链车，看着都是韩国现代，和日本五十铃的，还有一部分日本的日野，可能也有广汽日野生产的。中国公路铁路已经一骑绝尘了，仔细看看各省级电视台，哪个地方通了一条公路，建了一个汽车组装厂，依然是省领导要优先关照的项目。这种工业规模累积的结果就是，零售业从广州发货到河内，经常比河内运输到...也要从中国进口，甚至包括看鱼塘用的安防监控，也基本就是深圳生产的，有品牌的也有杂牌的。强大的工业国并不只是出口工业品，基本上全品类通吃。甚至当年美国人的《变形金刚》动画片，也是在工业高度发达下诞生的。,5
205,首先，中国人口不可能降低到3.5亿。如果中国人口降低到3.5亿，按中国人的平均寿命80岁计算，有80年的时间每年的平均出生人口是450万左右。 中国怎么可能允许连续80年出生人口低于500万，你以为活人真能让尿憋死。中国现在每年出生900多万人，在医院合法堕胎的数量就是1000多万。 你认为如果中国的出生人口下降到600万以下，堕胎还这么简单合理吗？出生人口真的降到600万以下，中国禁止堕胎合情合...理合法。没有任何道理可讲，非法做堕胎手术的医院关门，院长坐牢，做堕胎手术的医生和谋杀同罪。未婚姑娘说：我不能生下来，因为我还没结婚。 禁止堕胎可不管你结没结婚，国家会帮你鉴定谁是孩子的生物爹，他出抚养费。 年轻姑娘最好婚前捂紧自己的P股。 婚后生育了2个以上孩子的，国家提供避孕措施，不小心怀孕了，还得生。 其次，即使中国人口下降到3.5亿人，肯定比美国还发达。 当然，10亿人，7亿人，5亿人的时候中国肯定比美国发达。 美国是一帮乌合之众，经济一旦跨了，就再也竞争不过中国了。 美国现在每年生育350万人，这已经是他们大多数州禁止堕胎的生育极限了。 美国经济跨了，就不可能再吸引移民了，甚至将来会反...脾气，任何国家如果有侵略中国的意图，立刻就会遭到中国的全面军事打击。 那时的战场，除非对方投降，否则敌人是看不到解放军的。 军队全是带着眼镜在远程操控的军人，一直打到敌人完全无还手之力，从地球上消失。,5
206,现在看来，2025年是一个分水岭，从今年开始，尤其是9.3阅兵之后，中国经济可能要全面发力了，我们现在担心的一些经济问题，可能在未来3-5年之内得到显著的缓解，中国会向着发达国家做最后的冲锋。话不多说，我们直接进入主题。大家都知道，中国经济最近10年进行了一个明显的换挡，用更通俗的话说就是，经济增长的态势不如之前，如果说2001年-2011年是中国经济高速增长的10年，那2016年之后，中国经济就...就导致我国的军事实力不断暴涨，前年的时候，就连澳大利亚战略研究所都亲口承认，他们说：在44项先进技术中，中国已经在37项技术领先于美国，领域覆盖国防、太空、机器人、能源、环境、生物技术、人工智能、先进材料、量子等等。我们9.3阅兵看到的那些黑科技，不过是近10年的成果展示而已。除了能源和产业领域，第三大领域就是国内基础设施的建设。无论你在中国的哪个城市，你可以看看自己身边，从2016年开始，我们的城市基建是不是都发生了大更新？这十年时间里，国内修了大量的柏油路、高铁、机场、地铁、高速等等，平时这些基建可以拉动经济，但在关键时刻，这就是军事实力的一大基石，毕竟物资配送能力是战争能力的一个重要标准...融政策又出现了更大的调整空间，到时候更多的刺激和补贴政策，一定会不断降临，总而言之，中国经济最困难的时候，已经过去了，我们要做好迎来新变化的准备。原文首发于我的公众号“枫冷慕诗”。大家喜欢可以关注下。,5
207,摩根大通（也叫小摩）在6月底发布了一篇对我们2025年下半年宏观经济展望的研报，外资投行（如大摩、高盛、花旗等）基本是类似观点。这篇研报代表了大部分的外资投行对我们的下半年经济走势观点，非常具有代表性廖先生给大家分享一下研报的主要观点：先说总结论：下半年经济依旧会增长，但是增速可能下滑。理由有下面两个：1.上半年经济表现非常好，高层对此非常满意。这意味着，下半年的经济刺激措施可能不如上半年（7月底...旧换新的延伸产业，如家电或者手机，这个模式可能依旧难以持续下去。（题外话：知名经济学家付鹏其实也讲过类似观点，他说消费政策最好不要带杠杆，不要希望用100元带动1000元甚至1万元的消费，因为这种只是透支未来需求。以旧换新的政策很难有持续的刺激作用。）另外以旧换新整体刺激的是供给端，而不是需求端。即企业看到在刺激政策作用下，销售数据变好，企业会加大马力生产，使得原本就供过于求的局面将进一步加剧。这样对消费者的体验感是不好的，消费者会很难感到经济复苏，只会觉得越来越卷。摩根大通对失业和就业的判断：总结：高层可能会优先考虑就业，政策资源会优先往就业倾斜失业这块，首先失业数据是调整过统计口径的，失业...来的产能，从而加剧通缩。有点左右为难的意思本账号目的，以大白话形式，为广大中小投资者解读机构观点，缩小散户与机构投资者的信息差关注我，为您解析更多机构投资动向，与君共同见证中国资本市场的壮阔奋进时代！,3
208,中国最容易被神蛆团建的GDP数据增长数据，符合中国人平均身高，人均预期寿命，受教育程度，蔬菜瓜果肉消费量的增长速度，神蛆再怎么嘴硬，也无法否认中国人已经重新变成了东亚最高，超过了所谓的发达国家日本何韩国。当然神蛆也可以表示都是中国的权贵寿命增长到一亿岁，身高长到一万米，一天吃一火车的蔬菜瓜果肉，读书从硕士博士读到圣斗士拉高了这些平均数据，中国老百姓都是被平均的。反而是神蛆嘴里的天堂美国，GDP一个劲涨，发电量反而不怎么涨，人均预期寿命一个劲跌，文盲率一个劲涨，希望神蛆能解释下原因。,5
209,上海经济的转折点，或者说中国经济的转折点是2022年上海封城，印象很深刻，年初订单好好的，上海封城后欧美订单断崖式下跌，从此以后再也没恢复过。,2
210,前段时间美国财长贝森特预言中国经济即将崩溃，理由是中国房地产将硬着陆从而拖累经济崩溃。那么贝森特预言会成为现实吗？今天就借着这个话题给大家认真聊一聊。实事求是地说，目前中国经济确实存在很多问题，包括：房地产持续下行；地方债务巨大；产能过剩，内卷严重；出生率持续下降，社会老龄化加剧；还有就是居民分配GDP占比较低，贫富分化问题也比较突出。这些问题都存在，如果处理不好会拖累中国经济的持续增长，让普通老...本面，甚至预言中国经济即将崩溃，这不是实事求是的客观的态度。所以，贝森特的预言是不正确的。中国房地产即便持续下行也不会硬着陆，原因就是中国与美国不一样。美国房地产持续下跌会导致二手房崩盘而硬着陆，但中国居民的巨额存款就是防止房地产硬着陆最强的护垫。在这一点上，中国经济与欧美国家是有本质区别的。写到这里可能有人会问，中国经济目前积累的问题怎么解决呢？事实上国家已经开始着手解决中国经济这些深层次问题。地方债。7月份我们开了一次城市工作会议，在会议上明确提出城市发展严控增量，盘活存量。只要城市规模不再扩张，就控制了地方债务继续增长的总龙头，现有债务还是要通过发展来解决。产能过剩。国家明确提出要反内卷...下降（对应就是核心支柱产业在中国产业升级严重冲击下溃不成军）；所以，即便这些国家还顶着一个发达国家的名头，还有点历史光环，但是作为一个中国人，我看这些国家，就如同华为/字节/腾讯在看恒大??都是渣渣！,4
211,我知道写这么个标题，你们肯定会骂我。但我还是做出了这个违背祖宗的决定，写这篇文章。其实中国经济还行的，只是你们的体感经济不行。为什么呢？一是预期管理问题，中国的经济由于过去几十年发展的太快了，这几十年，哪怕是没有坚定看多中国的人都被证明是傻逼了。这种基于过去发展对中国未来的预测，让很多人的判断产生了误差。比如说，我过去三年赚了15个亿，平均一年5亿，按照往年增长情况，我估摸着未来三年赚21个亿，那...直在飞速增加，2024年增加14.26万亿，多么？2025年一季度就新增9.22万亿！到了2025年上半年，人民币存款继续增加17.94万亿，飞速增长！这几年，把中国看作一个整体是赚了大钱的！中国老百姓过去几十年赚钱有三条主线:一条主线是沿海外贸公司服务欧美日韩等发达国家赚美元，沿海各类企业和人服务外贸企业，内地企业和各种漂们服务于沿海企业，漂们回家，当地企业和人再服务他们。第二条主线是国家把沿海赚的钱利用土地财政，税收等方式收上来，转移支付给内地省份，搞西部大开发，西气东输，南水北调等基建，然后当地老百姓就伺候这条线上的企业和人。或者给泛体制内人员发工资，内地那些789线，人口三五十万的小县...行了。但是他直接出海，把自己抬到了第一条主线的顶层，你看现在，国内的水不流动影响他赚美元么？但那些没有出海的企业，就惨了。总结一下吧，中国并不是不赚钱，更大的是分配问题，因此让你感觉中国经济很差罢了。,4
212,历史上每200年，中国会出现一次大规模人吃人现象，人口会被清除50%到90%，就这样汉族还延续下来，韧性相当的强。,-1
213,中国经济是外向型出口导向经济，因此外贸对我们来说非常重要。,3
214,谈到中国经济，绕不开改革开放。从农村联产责任承包制到城市经济改革，从计划经济到市场经济，从经济特区到沿海开放再到全面开放；短短四十年的时间，我们用勤劳和果敢创造了发展奇迹，完成了西方国家百余年才能达成的壮举??取得的成就的确值得我们自豪，然而当我们回到当下，生产的快速迭代所带来的历史问题在目前的生活环境中早已暴露无遗。就业困难，消费力不足，贫富差距扩大，房价暴跌，出生率底，年轻人低欲望……为何已运...体量的提升需要更大的资金投入，那么新的资金缺口又从哪里找补呢？换汤不换药，还得从农民下手??政府以低价统一征收了农民具有商业价值的土地，然后再以数十甚至上百倍的价格招标拍卖给开发商。于是地方财政有钱了，公路、地铁、商圈、楼盘……各种基建如雨后春笋般拔地而起，城市面貌发生来巨变，由此带来大量的工作岗位和物质基础也促进了消费升级??土地财政让城市迎来了第二波红利，呈现出一片向好的局面。这一阶段的“牺牲者”也是农民，他们虽然拿到了对他们来说价值不菲的补偿款，然而却失去了耐以生存的土地，于是他们及其后代不得不背井离乡的去到城市打工，于是大量的农民工又一次成为廉价劳动力；从地地道道的庄稼人变成打工仔，对...不公同时上演。公平的意义在于群体里的每一个人都能及时分享到发展带来的红利，而公平的长期缺席，或者所谓的公平只是将一个阶层的矛盾转移或扩散到其他阶层，那么再大的辉煌也只能是迷茫者眼中遥不可及的海市蜃楼。,2
215,告诉大家一个真相，9.3阅兵之后，中国经济可能要全面发力了，我们现在担心的一些经济问题，可能在未来3-5年之内得到显著的缓解，无论你是创业投资，还是打工赚钱，一定要看懂未来的这个趋势。话不多说，我们直接进入主题。大家都知道，中国经济最近10年进行了一个明显的换挡，用更通俗的话说就是，经济增长的态势不如之前，如果说2001年-2011年是中国经济高速增长的10年，那2016年之后，中国经济就开始切换...致我国的军事实力不断暴涨，前年的时候，就连澳大利亚战略研究所都亲口承认，他们说：在44项先进技术中，中国已经在37项技术领先于美国，领域覆盖国防、太空、机器人、能源、环境、生物技术、人工智能、先进材料、量子等等。我们9.3阅兵看到的那些黑科技，不过是近10年的成果展示而已。除了能源和产业领域，第三大领域就是国内基础设施的建设。无论你在中国的哪个城市，你可以看看自己身边，从2016年开始，我们的城市基建是不是都发生了大更新？这十年时间里，国内修了大量的柏油路、高铁、机场、地铁、高速等等，平时这些基建可以拉动经济，但在关键时刻，这就是军事实力的一大基石，毕竟物资配送能力是战争能力的一个重要标准。为...融政策又出现了更大的调整空间，到时候更多的刺激和补贴政策，一定会不断降临，总而言之，中国经济最困难的时候，已经过去了，我们要做好迎来新变化的准备。原文首发于我的公众号“枫冷慕诗”。大家喜欢可以关注下。,5
216,今年8月份刚刚出炉的数据：8月经济数据失业率、工业、社零全面不及预期：中国8月城镇调查失业率5.3%，预期5.20%，前值5.20%。中国8月规模以上工业增加值同比5.2%，预期5.7%，前值5.70%。中国8月今年迄今城镇固定资产投资同比 0.5%，预期1.4%，前值1.60%。中国8月社会消费品零售总额同比3.4%，预期3.9%，前值3.70%。,2
217,中国经济唯一一次腾飞，是大量公务员体制内辞职下海，下海这个词就是那时候出来的。不得不说聪明人，人精都进体制内了，什么时候把他们赶出来创业，经济才能再次腾飞对了，有个词叫互为因果。,4
218,天天操心二三胎，操心生育率的。为何不学学韩国模式韩国女生开始也觉得，本国男人配不上自己，自己是最高贵的小仙女。想抬身价，结果韩国男生也不惯着，你看不上我，我特么还看不上你呢，大不了不结婚就是了，又不是非的结婚。韩国政府一看，这不行啊，韩女不愿意嫁，韩男不想娶，以后大韩民国岂不是绝种了，不行。然后政府想办法，组织韩国的东南亚女生和韩国男生认识，相亲。只要你们结婚，给韩国男生生孩子，那就是我们老韩家的种。东南亚女生肯定希望嫁到发达国家，韩国男生接触也觉得，东南亚女生太贤惠了，真香。刚开始韩女觉得，东南亚女生好可怜啊，嫁韩国男生，同情东南亚姐妹。后来发现不对了，自己越来越没市场了，越来越多韩国男生娶东南亚女生，东南亚女生真香。结果韩女现在急了，气急败坏，破防了，已经开始攻击同样是女性的东南亚女生，说东南亚女生抢占本国男性资源，哈哈哈哈。同情到翻脸是如此之快。如果中国大量引进东南亚女生进来，我想国内的xxn 只会比韩国女生更加疯狂问题是，中国政府敢开放吗，敢牵线搭桥吗，不是总说以后没有人口红利了，到处估计二胎三胎，男性光棍太多了，何不直接开放牵线搭桥，中国虽然比不过韩国条件，但是东南亚女生也是很愿意来中国的，何不开放引进，既能解决婚姻问题，也能保证后续人口红利，也不用催二胎三胎了，一举多得，何乐而不为呢,-1
219,消费疲软产能又过剩，是当前中国经济最大病征，两者共同作用，就引发“内卷”的怪状。近期发布的经济数据显示，5月份全国工业生产者出厂价格同比下降3.3%，环比下降0.4%；工业生产者购进价格同比下降3.6%，环比下降0.6%。1月至5月平均，工业生产者出厂价格和购进价格比上年同期均下降2.6%。这在在显示，通货紧缩情势未解，产能未增，消费仍不振；整体而言，尚未走出内卷困境。内卷问题由来已久，新的忧虑是...，无法摆脱靠过剩产能与补贴推动产业扩张。经济巨轮经历40余年惊涛骇浪的增长后，如今却在一片看似平静的水域中挣扎前行。在这片水域之下，便是深不可测的内卷漩涡。内卷像是无形的巨网，将创新活力、生产效率与消费潜力层层束缚，也使经济转型举步维艰。内卷化经济最刺耳的警报是创新引擎熄火。当资源被无休止的价格战、营销内耗与低水平的重复吞噬，真正须要庞大投入的研究创新便成了无源水池，被企业和短视的生存焦虑裹挟，企业宁可在熟悉的红海领域厮杀，也不愿驶向充满未知风险的蓝海。当经济机体失去拓展新边疆的勇气与能力，增长便只能在内卷的泥潭中打转。内卷化竞争还严重消耗中国经济宝贵的人力资本。无数劳心者与劳动者创造力，被没...优化配置及人员自由流动的藩篱。最重要的是解放思想，不能再沉迷于低水平重复的内循环思维，要以大开大阖的制度变革为引擎，以创新突围为方针，挣脱内卷的引力陷阱，力求在自由经济的星辰大海中重拾动力，破浪前行。,2
220,很多人喝酒的时候，总会说想当年，很多人都会这么说，尤其是中年男人，很多很多的人都会这样说特别是快喝醉的时候，他们是在怀念么，不是，他们只是生活的越来越糟糕了，他们对现在的生活不满意也没信心，只能回忆着以前，然后唏嘘不已。,2
221,很多人都忘了，特朗普第一个任期刚当选的时候外界的普遍预测是，中国能在8年内gdp总量就能超越美国正式登顶世界第一大经济体，但是现在两国的gdp总量还被拉大了,2
222,国外？意大利算国外吧？但如果咱俩交换，我用我的意大利国籍换你的中国国籍你会换吗？答案还不是你不换，因为你的目标只是美国而不是其他国家。作为八岁就被母亲强行带去意大利并入籍的我来说，真的，我很恨她，因为她擅自做主篡改了我的国籍，这完全是违背了我的意愿的，如果现在有一个机会让我二选一，我会放弃目前国籍并入籍中国。中国有句古话说得好，叫做“身在福中不知福”，我感觉用这句话比喻大多数中国人来说是非常贴切的...会更好，但你要知道这个世界上只有一个美国，除了美国外也就中国有资本有能力给予人民幸福了。衡量一个国家到底强不强大要考虑很多因素，不仅仅只有经济这一项硬指标，再者中国经济在全球来讲都算是猛兽，而且中国的军事力量、耕地面积、粮食储备、抗灾能力、制造产业链和资源储备甚至国际话语权都是那些幸福经济较高的弹丸小国无法比较的，你身处世界第二大强国你不满足我可以理解你，但我的这份理解是你的选择只有美国这一个国家，但凡不是这个选择你就是**。我继父意大利人，是位警察，你知道吗？他从业30多年目前周薪只有680欧，且这还是警干薪水，这在罗马都算不错的工资水平了，我妈在罗马开了一家披萨店，目前有四个员工，两位披萨...整个欧洲中心，欧洲最现代化，基建最强的最强大城市，沈阳都如此，更何况中国那些大鳄鱼城市？信不信我凌晨四五点吃外卖，哪怕刮风下雨都不影响我30分钟内吃到美味外卖？且选择众多，这在意大利？不好意思，没有。,5
223,分发展阶段，一穷二白的时候，温饱都是问题，父母辈也是谈红薯色变，农业生产强度一点都不比现在的工业生产弱，但强度大未必意味着产出高，这个时候，我国要在短时间内完成工业原始积累，以及政策端的资源再分配，结合逐渐放开市场经济，根本不用鼓励，大家为了更好的生存，就会自发的去做更高附加值的活，更重要的是原始积累，既不能像老牌工业国那样多外掠夺，也没有足够的能源矿产支撑整个市场的规模，只有年轻的人口结构和廉价...球也吃不消我国的产能了，或者不太愿意再做贸易逆差国了，当然这几年出口其实并不差，贸易顺差还在创造奇迹，但以前极致压缩居民可支配收入的模式走不通了，一面是领先全球还在继续推高的年劳动时间，比墨西哥还高300小时，另一面大家无法消费对方提供的商品和服务，哪怕贸易顺差再创新高的环节内部产能过剩问题，依旧出现了企业的难以维系和恶性竞争，生存基本资源有国资垄断，稍微大的市场容不下两三个企业（万亿），增效很难，但降本就是继续压缩劳动力的潜力，陷入恶性循环。我国的核心竞争力是几十年从劳动者抠出来的钱，又不能对外掠夺，原始积累只能靠对内挖掘，一部分再分配到基础设施，另一部分积累了工业基础，占据全球工业产出的三...削足适履，越是压榨劳动力，则市场潜力越小，内卷越严重，企业成规模的死去，失业高涨甚至会带动社会矛盾激化，大鱼在无监管没有限制下再去吞并小鱼，市场是既没潜力，也没活力，怎么看都不符合我国当下的发展阶段。,2
224,25年2月有一则经济新闻我感觉比deepseek还震撼。新闻内容是印尼一家1.6w人的服装企业破产，破产原因是竞争不过中国的无人黑灯纺织厂。,4
225,这还用问吗，众所周知，我国经济三驾马车：出口、消费、投资。没有了出口，只是少了一驾，还有另外两驾呀。比如我们可以继续提高编制人员退休金来刺激消费，继续增加财政预算或发放债券来刺激政府投资，对方有什么，有毛吗，一根都没有。,4
226,世界已经回不到以前的样子了。2025年的关税战，有又或者没有，其实都改变不了大国博弈日趋紧张的局面。制造业这东西，不像很多人想的那么简单，一个商品出现在商店里面，前边是有很多个产业链的工厂协作的结果。中国制造强大的地方就在于我们的上游配套特别完备，找什么原材料、零部件，国内的企业都能给你搓出来。内循环这种话，是需要底气才能说的。你让美国来一个商品内循环，让欧洲来一个，他们玩得转吗？现在的问题就是美...力工作自给自足，补贴停了，食品不发了，分分钟老百姓上街闹事。服务业其实就是个衔尾蛇，因为国民有钱消费，服务业才有生意，服务业有生意了，才能雇佣更多的人，有工作的人多了，国民才能有钱消费。这里面有个起点，就是制造业好的国家，制造业赚到钱的人，是服务业最开始的一批消费者，需求创造供给。没有什么制造业的国家，在需求遭受重击的时候，政府就要发钱，给人们去消费，这样服务业才能起来，服务业起来了，就业就能起来。大家可以看看亚洲四小龙过去是怎么发展起来的，低端制造，手工业、物流中转，就是这些产业里面的人，先赚到钱了，然后他们去消费，服务业就起来了。大家也可以看看美国历次经济危机，都是怎么扛过去的，基本上每次...，这次美国这么一闹腾，我国在进口上面肯定不会恢复到之前的水平了。这对我们国内的供应商来说，是好事。掀桌子了，那大家就各取利弊吧，这也叫风水轮流转。上面写的这些，都是我最近在思考的东西，后面随时更新吧。,4
227,一夜之间，整个中国都在限产，光伏限产、水泥限产、钢铁限产、猪肉减产、汽车减产，持续了30年的产能大扩张时代正式宣告结束，而反内卷则被拔高到了史无前例的地步，为什么会发生这种翻天覆盖的大变局？答案是国内外的大环境都不允许我们继续卷下去。就在7月1日的时候，上面开了一个非常重磅的会议，名叫财经委员会第六次会议，这次会议明确提出：要淘汰落后产能，整顿内卷，整治企业的低价无序竞争。消息传出，全国各大企业纷...法顺利打开国外市场，导致低质产能严重过剩。第三个是996、007的现象愈发严重，单休成为常态，裁员降薪成为普遍现象，大家没有时间、没有钱，不敢生娃，不敢消费，最后更加只能选择价格低廉的劣质商品，然后企业一看低价商品这么畅销，就会把更多的精力放在研究低价商品身上，从而更加不会去投入研发，进行技术升级。当形成这种恶性循环的时候，就出现了三输的局面：大量企业没有利润，只能破产。大量员工裁员降薪，消费降级。消费活动萎靡不振，经济陷入到了通缩的困局。请问，这样的内卷，有何意义？看完国内，再看国外的情况。依靠更低的人力成本和产业链的优势，固然会让我们的商品在国际市场展现出强大的竞争力，但是我要提醒大家的是...，我强烈建议，在生物技术、AI芯片、无人机制造、量子物理等领域，国家继续加大投资，把淘汰落后产能的钱拿来研发这些东西。这才是我们应该走的正确道路。原文首发于我的公众号“枫冷慕诗”。大家喜欢可以关注下。,3
228,1997年，亚洲金融风暴席卷泰国。不久，这场风暴波及马来西亚、新加坡、日本和韩国、中国等地。 泰国、印尼、韩国等国的货币大幅贬值，同时造成亚洲大部分主要股市的大幅下跌，冲击亚洲各国外贸企业，造成亚洲许多大型企业的倒闭，工人失业，社会经济萧条。 它打破了亚洲经济急速发展的景象，亚洲一些经济大国的经济开始萧条，一些国家的政局也开始混乱。 泰国，印度尼西亚和韩国是受此金融风暴波及最严重的国家...2001年9月11日美国纽约世贸中心双子塔被袭击。 为应对互联网经济危机和恐怖主义，美国不得不战略收缩，从2001年1月3日到2003年6月25日，连续降息13次，从6.5%降至1.0%；同时，允许中国在2011年12月11日加入世贸组织。 这就给了欧盟和中国机会，欧盟在德法特别是德国的带领逐步完成整合，甚至要吸纳东欧、俄罗斯的加入，东欧的劳动力、俄罗斯丰富廉价的资源，一旦被德国为首的欧盟完成整合，欧洲将事实上实现统一。 中国则在20世纪头十年完成了产业资本，GDP迅速跃升至世界第二，从2010年开始，开始逐步向中高端产业发起冲击。 统一的欧洲和强大的中国，是孤悬海外的美国不愿... 我们的国力已今非昔比，小国们已经看到熟弱熟强了，只不过大家都在等待一个契机，一个黑天鹅事件，随后抛弃美国，融入到以中国为中心的世界大循环之中。世界将步入以中国为中心的时代，2025年也许就是元年。,5
229,你有没有发现，过去十年，中国经济像一辆高速行驶的列车，但最近几年，速度明显慢了下来？这不是车坏了，而是发动机该升级了。今天要给大家推荐的这本书，就是由曾任中共重庆市委副书记，重庆市人民政府市长、党组书记，中共重庆市委企业工委书记黄奇帆撰写的《结构性改革》。这不是泛泛而谈的“经济通识读物”，而是一本真正为中国经济“开刀”的实操手册。为什么我们不能靠“大水漫灌”救经济？ 为什么房价不能永远涨？ 为什么...试验田：允许未盈利企业上市，支持“硬科技”，这正是未来的核心生产力。第三条路径：土地要素改革??让沉睡资源流动起来最亮眼的案例是重庆的“地票制度”。农民自愿复垦宅基地，获得建设用地指标，通过“地票”交易市场卖给开发商，收益亩均15万元。而政府也获得城市发展空间，耕地红线未被突破。不仅如此，这项制度甚至实现了跨省交易：2018年，云南将3万亩地票卖给上海，获得150亿扶贫资金。这不是卖地，这是“激活资源配置机制”。黄奇帆预判：未来30年，全国建设用地指标交易将产生超过50万亿元的资源释放空间。同时，还要改革工业用地制度，推行“长期租赁”“先租后让”等灵活机制，让土地真正为产业服务。第四条路径：房...月累的制度进化。这本书，是一份理性者的底牌。也是中国经济未来的一份说明书。文章结束。如果你觉得有价值，欢迎转发给你身边关心中国经济、想抓住时代机遇的人。 我们，不是政策的旁观者，而是命运共同体的一员。,4
230,中国的经济到底怎么了？今天带你彻底了解现在的中国经济！！！中国经济的官方表述是稳中向。意思是，疫情之后，一切都在缓慢恢复。然而，实际情况却是债务高起，社会资金并不短缺，但政府企业和普通民众却普遍缺乏可支配的资金。尽管资金充裕，但部分资本充足的人群既不愿意投资，也不敢消费，而是选择持币观望。他们对当前经济形势有着清晰的认知，地方政府长期背负着地方债和城投债的沉重负担。企业在三年疫情中经历了艰难经营，...业利润下降不可避免的带来了降薪和裁员失业率大幅上升。新招聘的年轻员工数量也随之减少。从多个迹象可以看出，问题的严重性。一是美团多个城市已达到运力上限。于是，滴滴在部分地区出现满员警告。三是螺丝工的薪资正在下调。四是龙头房地产企业大幅裁员。五是互联网巨头的裁员潮加剧。六是设计院也开始缩减员工。 这说明，从技术企业到低端制造业裁员现象正逐渐蔓延，大量失业人口涌入市场，连美团、滴滴等公司的竞争也变得异常激烈。与过去不同，这次经济年龄的问题在于缺乏新的增长点。回顾过去二十年，即使在2008年和2016年经济最困难的时候，互联网行业依然保持了高速增长，但这一次形势复杂且充满经济。今年，互联网行业的发展已...没有反驳，因为从长期来看，他说的确实有道理。然而，如果未来十年市场趋于饱和，那这十年你又该如何生存？这与炒期货的逻辑是一致的。从长期来看，前景可能乐观，但如果在中期被爆仓，那么长期的美好也与你无关了。,2
231,今年的中国经济是很差，但有骨气的中国人靠的是自身的努力，不劳而获的想通过恶心别人以及耍横来占便宜的人，犹如恶鬼附体，这类人这些手段人尽皆知，自认为别人会怕你，不理你，有没有想过别人是恶心这些人讨厌这些人，而并非怕！,-1
232,楼主可能有几个误区，国内并没有普遍达到工资过万，以下是全国各大城市的平均工资和中位数工资：这是前几天我所居住的上海市老静安某街道就业办发布的招聘岗位信息：物价方面，几个月前我跟儿子做了一个社会实验，以国际经济组织认定的贫困标准每日收入2美元来过一周生活，两个人加起来折合人民币30元人民币，比较了一圈周边物价，市区最便宜的应该是盒马NB店，15元30个鸡蛋，15元2升牛奶，10元800克琵琶腿，10元500克肉糜，15元500克五花肉，8元6个香梨，10元3斤橘子，10元买了7根香蕉，这个价格比我几个月前做实验时又降了10%左右。昨天又在降息，利率走低，经济持续进入螺旋下降通道，国家已经连续8个季度名义GDP增速低于实际GDP增速。往好处想通缩总比滞涨好，年初豆粕涨价，反而猪肉和鸡肉价格不升反降，连输入性通胀都没把物价拉起来，可想而知各行业内卷多么严重，反之这也是我们这种全产业链工业国的优势，最多工资不涨，物价也不涨，说不定效仿隔壁领居日本靠通缩苟个二三十年，等下一次工业革命，比如可控核聚变，常温超导材料等技术落地，方才能守得云开见月明。,2
233,GDP三驾马车，消费、投资、出口，听都听烦了，出口问题国家早就预见到了，刘鹤作为上一个时代中央的核心智库，在10多年前的著作《两次全球大危机的比较研究》就充分预见到了全球化不会一直加强，而是符合分久必合合久必分的哲学规律，央行在经济总览的时候也多次提到全球化的逆流，应对之法也就是我们看到的一带一路，交点穷朋友，他们所处发展的阶段不一样，对全球化的态度也就和我们之前打交道的一众“体面人”不同，但整体...就踏踏实实的在中国好好的消费，不能兑外币。对于那些已经润到国外的，换成美元的，一次性交个40%特别税款，也给你特赦，回来，好好的，大大方方的消费。还有一些其他虽然没有犯罪也润走了，想回来的，15%交个特别税款，都回来，不查你税了，也不给你扣罪名了抢你钱了。这些人都是消费主力，让他们大大方方花钱能很大程度上解决我们现阶段的消费问题，而且这些肥鱼目前各国都在抢呢，整个国际社会集体右转，我们先下手，到时候各个国家自己玩的时候，我们就有了优势。2、增加纳税获得感税务作为纯粹的负担和义务这个点我觉得在现在的时代背景下需要重新审视了，不管你再金税四期再CRS你会发现有钱人的税你都是很难征收到的，只能对着老...税，且一定得减到牛马身上，起征点再往上提，而且给企业多用工人的税收优惠，人力成本越高的，税越低，这样大家才能更多人有工作，一定得遏制住少数牛马拿俩人工资干3人活的现象。大家手里都有钱经济才能运转起来。,3
234,坚决唱响中国经济光明论，一切数据下滑都是境外势力亡我之心不死。,5
235,nan,-1
236,nan,-1
237, vol.44,-1
